ax,ay,az,gx,gy,gz,temp_raw,flags,ax_g,ay_g,az_g,a_mag
0,0,0,0,13982,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14038,26556,0,0,1,0,0,0,1.75475,3.3195,0.0,3.754760686448605
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14046,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14103,26556,0,0,1,0,0,0,1.762875,3.3195,0.0,3.758564688232065
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14111,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14167,26556,0,0,1,0,0,0,1.770875,3.3195,0.0,3.762323552756328
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14175,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14232,26556,0,0,1,0,0,0,1.7790000000000001,3.3195,0.0,3.766154703407708
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14240,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14296,26556,0,0,1,0,0,0,1.7870000000000001,3.3195,0.0,3.7699402183589066
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14304,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14361,26556,0,0,1,0,0,0,1.795125,3.3195,0.0,3.7737983538637834
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14369,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14425,26556,0,0,1,0,0,0,1.803125,3.3195,0.0,3.7776103578353606
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14433,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14490,26556,0,0,1,0,0,0,1.81125,3.3195,0.0,3.7814953143564782
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14498,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14554,26556,0,0,1,0,0,0,1.81925,3.3195,0.0,3.785333646126851
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14562,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14619,26556,0,0,1,0,0,0,1.827375,3.3195,0.0,3.789245260025405
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14627,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14684,26556,0,0,1,0,0,0,1.8355000000000001,3.3195,0.0,3.7931702440043473
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14691,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14748,26556,0,0,1,0,0,0,1.8435000000000001,3.3195,0.0,3.7970478664351863
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14756,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14812,26556,0,0,1,0,0,0,1.8515000000000001,3.3195,0.0,3.800938370981566
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14820,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14877,26556,0,0,1,0,0,0,1.859625,3.3195,0.0,3.804902809616167
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14885,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14941,26556,0,0,1,0,0,0,1.867625,3.3195,0.0,3.808819159611677
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,14950,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15006,26556,0,0,1,0,0,0,1.87575,3.3195,0.0,3.812809766104257
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15014,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15071,26556,0,0,1,0,0,0,1.883875,3.3195,0.0,3.8168134963114193
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15079,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15135,26556,0,0,1,0,0,0,1.891875,3.3195,0.0,3.8207684129799073
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15143,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15200,26556,0,0,1,0,0,0,1.9000000000000001,3.3195,0.0,3.8247980665650836
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15208,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15264,26556,0,0,1,0,0,0,1.9080000000000001,3.3195,0.0,3.8287784279062165
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15272,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15329,26556,0,0,1,0,0,0,1.916125,3.3195,0.0,3.832833842684157
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15337,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15393,26556,0,0,1,0,0,0,1.924125,3.3195,0.0,3.836839489166181
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15401,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15458,26556,0,0,1,0,0,0,1.93225,3.3195,0.0,3.8409205032778275
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15466,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15522,26556,0,0,1,0,0,0,1.94025,3.3195,0.0,3.8449512756990822
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15530,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15587,26556,0,0,1,0,0,0,1.948375,3.3195,0.0,3.8490577276295816
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15595,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15651,26556,0,0,1,0,0,0,1.956375,3.3195,0.0,3.853113467136025
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15659,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15716,26556,0,0,1,0,0,0,1.9645000000000001,3.3195,0.0,3.857245195732312
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15724,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15780,26556,0,0,1,0,0,0,1.9725000000000001,3.3195,0.0,3.8613257438346227
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15788,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15845,26556,0,0,1,0,0,0,1.980625,3.3195,0.0,3.8654825883225756
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15853,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15909,26556,0,0,1,0,0,0,1.988625,3.3195,0.0,3.8695877869128386
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15917,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15974,26556,0,0,1,0,0,0,1.99675,3.3195,0.0,3.8737695869140176
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,15982,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16038,26556,0,0,1,0,0,0,2.00475,3.3195,0.0,3.8778992782819928
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16047,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16103,26556,0,0,1,0,0,0,2.012875,3.3195,0.0,3.8821058738299503
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16111,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16168,26556,0,0,1,0,0,0,2.021,3.3195,0.0,3.88632490278412
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16176,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16232,26556,0,0,1,0,0,0,2.029,3.3195,0.0,3.8904911322351063
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16240,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16297,26556,0,0,1,0,0,0,2.037125,3.3195,0.0,3.894734716976883
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16305,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16361,26556,0,0,1,0,0,0,2.045125,3.3195,0.0,3.898925046166571
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16369,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16426,26556,0,0,1,0,0,0,2.0532500000000002,3.3195,0.0,3.9031930278299076
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16434,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16490,26556,0,0,1,0,0,0,2.0612500000000002,3.3195,0.0,3.907407300563892
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16498,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16555,26556,0,0,1,0,0,0,2.069375,3.3195,0.0,3.911699520748622
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16563,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16619,26556,0,0,1,0,0,0,2.077375,3.3195,0.0,3.915937581298379
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16627,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16684,26556,0,0,1,0,0,0,2.0855,3.3195,0.0,3.9202538820846797
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16692,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16749,26556,0,0,1,0,0,0,2.093625,3.3195,0.0,3.924582256830018
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16757,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16813,26556,0,0,1,0,0,0,2.101625,3.3195,0.0,3.928855799164052
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16821,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16878,26556,0,0,1,0,0,0,2.10975,3.3195,0.0,3.9332080179543008
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16886,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16942,26556,0,0,1,0,0,0,2.11775,3.3195,0.0,3.937504960314336
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,16950,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17007,26556,0,0,1,0,0,0,2.125875,3.3195,0.0,3.941880866493177
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17015,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17071,26556,0,0,1,0,0,0,2.133875,3.3195,0.0,3.9462010548912736
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17079,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17136,26556,0,0,1,0,0,0,2.142,3.3195,0.0,3.9506004923302482
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17144,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17200,26556,0,0,1,0,0,0,2.15,3.3195,0.0,3.9549437733044956
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17208,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17265,26556,0,0,1,0,0,0,2.158125,3.3195,0.0,3.959366586415686
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17273,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17329,26556,0,0,1,0,0,0,2.166125,3.3195,0.0,3.963732807042498
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17337,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17394,26556,0,0,1,0,0,0,2.1742500000000002,3.3195,0.0,3.968178840790823
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17402,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17458,26556,0,0,1,0,0,0,2.1822500000000002,3.3195,0.0,3.9725678486968605
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17466,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17523,26556,0,0,1,0,0,0,2.190375,3.3195,0.0,3.977036948611994
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17531,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17587,26556,0,0,1,0,0,0,2.198375,3.3195,0.0,3.981448591985711
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17595,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17652,26556,0,0,1,0,0,0,2.2065,3.3195,0.0,3.9859406041736247
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17660,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17717,26556,0,0,1,0,0,0,2.214625,3.3195,0.0,3.990444103182627
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17725,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17781,26556,0,0,1,0,0,0,2.222625,3.3195,0.0,3.994889502930588
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17789,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17846,26556,0,0,1,0,0,0,2.23075,3.3195,0.0,3.9994156838843344
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17854,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17910,26556,0,0,1,0,0,0,2.23875,3.3195,0.0,4.00388334151983
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17918,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17975,26556,0,0,1,0,0,0,2.246875,3.3195,0.0,4.008432052015476
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,17983,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18039,26556,0,0,1,0,0,0,2.254875,3.3195,0.0,4.012921817781279
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18047,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18104,26556,0,0,1,0,0,0,2.263,3.3195,0.0,4.017492906029829
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18112,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18168,26556,0,0,1,0,0,0,2.271,3.3195,0.0,4.02200463077804
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18176,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18233,26556,0,0,1,0,0,0,2.279125,3.3195,0.0,4.026597945614262
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18241,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18297,26556,0,0,1,0,0,0,2.287125,3.3195,0.0,4.031131480815901
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18305,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18362,26556,0,0,1,0,0,0,2.2952500000000002,3.3195,0.0,4.035746871707888
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18370,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18426,26556,0,0,1,0,0,0,2.3032500000000002,3.3195,0.0,4.040302069462133
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18434,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18491,26556,0,0,1,0,0,0,2.311375,3.3195,0.0,4.04493938652052
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18499,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18555,26556,0,0,1,0,0,0,2.319375,3.3195,0.0,4.0495160995636255
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18564,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18620,26556,0,0,1,0,0,0,2.3275,3.3195,0.0,4.054175193550471
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18628,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18684,26556,0,0,1,0,0,0,2.3355,3.3195,0.0,4.058773275264338
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18693,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18749,26556,0,0,1,0,0,0,2.343625,3.3195,0.0,4.0634539976016715
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18757,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18814,26556,0,0,1,0,0,0,2.35175,3.3195,0.0,4.068145561862308
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18822,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18878,26556,0,0,1,0,0,0,2.35975,3.3195,0.0,4.072775504800136
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18886,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18943,26556,0,0,1,0,0,0,2.367875,3.3195,0.0,4.077488475228962
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,18951,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19007,26556,0,0,1,0,0,0,2.375875,3.3195,0.0,4.082139422609791
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,19015,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19072,26556,0,0,1,0,0,0,2.384,3.3195,0.0,4.086873652316646
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,19080,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19136,26556,0,0,1,0,0,0,2.392,3.3195,0.0,4.0915454598476595
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,19144,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19201,26556,0,0,1,0,0,0,2.400125,3.3195,0.0,4.096300802629734
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,19209,26556,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
