0,1,2,3,4,5,6,7
0,0,0,0,16355,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16412,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16420,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16477,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16485,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16542,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16550,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16607,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16615,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16672,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16680,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16737,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16745,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16801,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16810,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16866,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16874,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16931,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,16939,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16996,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17004,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17061,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17069,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17126,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17134,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17191,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17199,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17256,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17264,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17321,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17329,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17386,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17394,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17451,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17459,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17516,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17524,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17581,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17589,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17645,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17654,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17710,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17718,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17775,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17783,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17840,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17848,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17905,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17913,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17970,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,17978,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18035,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18043,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18100,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18108,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18165,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18173,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18230,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18238,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18295,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18303,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18360,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18368,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18425,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18433,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18490,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18498,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18555,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18563,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18619,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18628,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18684,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18693,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18749,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18757,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18814,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18822,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18879,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18887,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18944,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,18952,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19009,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19017,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19074,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19082,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19139,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19147,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19204,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19212,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19269,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19277,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19334,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19342,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19398,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19407,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19463,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19472,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19528,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19536,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19593,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19601,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19658,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19666,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19723,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19731,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19788,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19796,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19853,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19861,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19918,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19926,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19983,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,19991,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20048,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20056,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20113,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20121,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20177,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20186,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20242,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20250,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20307,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20315,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20372,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20380,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20437,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20445,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20502,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20510,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20567,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20575,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20632,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20640,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20697,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20705,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20762,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20770,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20826,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20835,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20891,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20900,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20956,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,20964,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21021,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21029,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21086,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21094,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21151,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21159,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21216,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21224,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21281,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21289,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21346,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21354,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21411,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21419,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21475,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21484,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21540,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21548,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21605,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21613,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21670,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21678,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21735,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21743,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21800,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21808,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21865,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21873,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21930,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,21938,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21995,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22003,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22060,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22068,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22125,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22133,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22190,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22198,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22254,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22263,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22319,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22327,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22384,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22392,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22449,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22457,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22514,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22522,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22579,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22587,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22644,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22652,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22709,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22717,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22774,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22782,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22838,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22847,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22903,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22912,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22968,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,22976,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23033,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23041,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23098,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23106,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23163,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23171,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23228,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23236,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23293,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23301,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23358,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23366,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23423,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23431,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23487,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23495,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23552,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23560,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23617,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23625,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23682,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23690,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23747,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23755,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23812,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23820,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23877,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23885,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23942,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,23950,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
24007,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,24015,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
24072,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,24080,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
24137,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,24145,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
24202,26558,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,24210,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
27265,26558,0,0,0,0,0,0
-2656,12181,-18718,16358,-29755,-8545,22959,16411
9230,-12814,19676,-16378,27326,26558,0,0
2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
27386,26558,0,0,0,0,0,0
2311,-17329,3581,16402,-19235,-1685,-12070,16387
-12785,241,-12316,-16367,27386,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
27390,26558,0,0,2,0,0,0
28874,18726,-9068,16403,221,31903,-7486,16390
29213,-26706,-21815,-16367,27446,26558,0,0
0,0,0,0,-12522,-11684,-20284,16392
-32723,-12084,-7523,16391,15890,-10066,4456,-16367
27446,26558,0,0,1,0,0,0
21768,-856,-24941,16403,-30559,-32154,-29442,16389
-11870,5659,21731,-16368,27450,26558,0,0
2,0,0,0,-23678,-32390,-8002,16409
-15152,-28462,27591,16399,21518,-16098,-6416,-16368
27506,26558,0,0,0,0,0,0
11979,13814,-7102,16395,-18519,21175,-18664,16398
27253,-29156,29015,-16369,27508,26558,0,0
1,0,0,0,-10164,-18093,11607,16397
2767,-3561,19718,16400,-18706,-28492,16536,-16369
27510,26558,0,0,2,0,0,0
-19868,27394,16301,16391,-7870,-22827,-18643,16390
23394,-13015,-25890,-16367,27566,26558,0,0
0,0,0,0,-6103,-18418,31171,16395
-30284,17386,-18842,16388,-29500,-25607,-28479,-16368
27568,26558,0,0,1,0,0,0
-28305,-1249,7626,16401,-23885,-4167,1129,16395
-28408,-1093,30430,-16369,27570,26558,0,0
0,0,0,0,-21597,-26440,816,16396
-21199,32541,-14348,16396,12863,25297,-21369,-16367
27628,26558,0,0,1,0,0,0
-20943,-9070,-8310,16400,11067,24177,28937,16390
29848,-5829,-15222,-16367,27635,26558,0,0
2,0,0,0,10690,-14958,13303,16391
-9184,-14381,14326,16391,16084,-16678,-28589,-16367
27638,26558,0,0,1,0,0,0
29530,-25088,-27007,16401,-27939,29720,24094,16393
9852,21040,-29741,-16368,27695,26558,0,0
2,0,0,0,22898,-31965,21146,16397
8732,31090,8635,16389,-4802,7767,-7668,-16368
27698,26558,0,0,3,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,27859,26558,0,0
2,0,0,0,4120,-9124,-32687,16400
-18076,-31948,-27808,16390,13116,27554,6717,-16367
27874,26558,0,0,0,0,0,0
-2562,11755,-19251,16397,28077,22325,-8748,16384
-10106,28667,29668,-16368,27874,26558,0,0
1,0,0,0,3001,25668,9578,16404
6948,-7503,-11653,16388,-19438,-24062,12923,-16367
27875,26558,0,0,3,0,0,0
9506,2676,24505,16410,4270,17214,-5072,16412
-4536,3442,23861,-16374,27919,26558,0,0
2,0,0,0,16616,15374,27466,16384
-17251,31474,16418,16400,12306,-1066,17996,-16378
27934,26558,0,0,1,0,0,0
21328,-12046,-16318,16410,-12357,3526,18856,16393
-30925,1825,12759,-16374,27936,26558,0,0
3,0,0,0,-19410,13051,8430,16390
-5992,23338,-10241,16396,22557,22367,18645,-16367
27979,26558,0,0,2,0,0,0
24349,-9249,25708,16397,27917,8209,27384,16400
9385,4216,-1334,-16371,27994,26558,0,0
1,0,0,0,-16876,-18825,-21252,16376
-10648,-30125,-21427,16389,-492,20719,16748,-16375
27996,26558,0,0,3,0,0,0
1526,-5763,14594,16404,-15704,-9296,10609,16402
19604,-27220,-5624,-16370,28040,26558,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
28078,26558,0,0,3,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,28078,26558,0,0
2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
28078,26558,0,0,4,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,28125,26558,0,0
1,0,0,0,6428,3851,-29112,16369
-19122,21809,-13861,16405,15070,11564,-18428,-16379
28138,26558,0,0,3,0,0,0
2822,25821,-14493,16403,-19802,-12391,11025,16402
-16934,-20350,-30548,-16371,28138,26558,0,0
2,0,0,0,-14467,4550,-20334,16385
-20603,-2652,-13621,16387,32343,-23909,4076,-16365
28139,26558,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,28143,26558,0,0
5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
28152,26558,0,0,4,0,0,0
-7787,26811,9465,16369,-956,-26058,-30620,16404
-29572,29903,-24969,-16376,28186,26558,0,0
1,0,0,0,-12499,-8466,10393,16344
32140,20277,-13521,16409,27070,-7611,23334,-16378
28198,26558,0,0,2,0,0,0
-1920,-5513,-9206,16378,-9137,-16099,4415,16409
25750,-3108,-26623,-16373,28199,26558,0,0
3,0,0,0,-24993,12932,23187,16404
10736,-2151,16421,16404,32187,-14562,11166,-16370
28203,26558,0,0,0,0,0,0
9760,-13149,25601,16358,30046,-11171,-2570,16404
25381,8864,6482,-16375,28203,26558,0,0
4,0,0,0,27127,-17295,-28420,16365
17114,30956,-3927,16403,7486,21455,-30113,-16381
28246,26558,0,0,1,0,0,0
2076,26888,-19041,16380,24189,13470,2102,16388
-6813,3779,-16213,-16368,28258,26558,0,0
3,0,0,0,-2592,19236,-17604,16385
16793,-20322,22552,16405,32512,-6510,17198,-16366
28263,26558,0,0,0,0,0,0
-24400,1033,8076,16357,-3743,10476,42,16405
-23880,7200,-7583,-16371,28263,26558,0,0
1,0,0,0,28168,-2902,2722,16383
8187,-30439,3040,16388,4653,-20178,-5603,-16371
28318,26558,0,0,0,0,0,0
-19743,21224,-28354,16389,23832,29380,-32546,16394
8945,22307,20401,-16366,28323,26558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
28547,26558,0,0,0,0,0,0
-27248,21367,-7032,16406,-4128,4957,20143,16394
-17307,-20464,14738,-16371,28607,26558,0,0
0,0,0,0,11338,11071,-30001,16407
29162,-11655,20371,16395,-32264,-22321,10886,-16372
28756,26558,0,0,0,0,0,0
-8464,-23217,17457,16404,-5132,15034,-24083,16389
2491,-21892,-18548,-16369,29008,26558,0,0
0,0,0,0,15268,-5043,21700,16404
-10934,-18273,-5725,16389,-10660,-12617,-24668,-16369
29080,26558,0,0,0,0,0,0
12880,-11223,19584,16404,-27396,23619,-11575,16389
16035,-4350,-9882,-16369,29171,26558,0,0
0,0,0,0,25248,-16774,-9317,16407
-4995,-960,24059,16395,-11532,30994,9848,-16372
29237,26558,0,0,0,0,0,0
3613,-29587,-6890,16403,-13254,-14580,-26009,16389
16210,-28574,2967,-16369,29328,26558,0,0
0,0,0,0,-31649,-14123,-4069,16405
13472,-7,26272,16392,162,11465,-20868,-16370
29388,26558,0,0,0,0,0,0
-27208,12895,-1617,16407,-12941,9853,-20020,16395
10368,-5479,-30413,-16373,29675,26558,0,0
0,0,0,0,17876,12929,26664,16408
-5933,-4884,-23155,16396,21934,22686,8681,-16374
29813,26558,0,0,0,0,0,0
-4316,-21901,-5042,16403,-31786,1334,16678,16389
-19866,-31403,7383,-16369,30044,26558,0,0
0,0,0,0,-25626,-30585,19089,16404
-15888,-17491,-7546,16389,-5769,15987,-16868,-16369
30135,26558,0,0,0,0,0,0
32262,-9894,13613,16406,13716,4247,31792,16392
-12246,27430,14628,-16369,30379,26558,0,0
0,0,0,0,-3852,-8348,31903,16408
-9313,-14021,-29358,16396,15600,14999,-28653,-16374
30439,26558,0,0,0,0,0,0
-17936,-19770,4546,16404,26047,29361,-17878,16389
26008,-16925,18756,-16369,30541,26558,0,0
0,0,0,0,-26379,-18666,-28727,16406
5413,-31248,19103,16393,-20471,24296,16380,-16370
